id,name,currentTribe,cardType,cost,attack,hp,text,imageUrl,reason,manualAnswer
card_73c78940,どくイモムシ,なし,ユニット,2,2,1,死亡時：ランダムな敵ユニット1体を毒にする,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_5752c537,どんぐりベビー,なし,ユニット,2,2,3,味方リーダーのHPが回復する度カードを1枚引く,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_543a5394,はえおとこ,なし,ユニット,2,3,3,死亡時：相手リーダーのテンション+1,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_a003c93b,ひとくいサーベル,なし,ユニット,2,3,2,味方リーダーの攻撃で敵ユニットを倒す度敵リーダーに1ダメージ,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_4cc8f84c,ひとつめピエロ,なし,ユニット,2,0,4,テンションリンク：ランダムな敵ユニット1体に1ダメージ,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_b4a32f3c,まじゅつし,なし,ユニット,2,2,2,死亡時:死亡したマスの地形を魔法陣に変える。この効果で地形の上書きはできない。,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_7323a25d,まじょ,なし,ユニット,2,3,2,選択：・魔法使いの特技カードをランダムに1枚手札に加える・魔力の息吹を1枚手札に加える,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_21630266,まどうし,なし,ユニット,2,1,4,攻撃時：このターン中特技ダメージ+1を得る,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_38b84c22,まものつかい,なし,ユニット,2,3,1,死亡時:自分のデッキからパワフルバッジを持つユニットを1枚引く,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_facf6754,みみずん,なし,ユニット,2,2,3,召喚時：味方建物1つを手札に戻す,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_16bf66fb,むつでエビ,なし,ユニット,2,2,3,召喚時:相手の手札が3枚以下の場合HP+1とにおうだちを得る,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_8585fce5,ももんじゃ,なし,ユニット,2,2,2,召喚時：敵ユニット１体につきHP+1,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_22961233,やみのとうぞく,なし,ユニット,2,3,1,召喚時:相手のデッキのランダムなカードと同じカード1枚を手札に加える,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_768acf21,よるのていおう,なし,ユニット,2,2,2,テンションリンク：後列にいるランダムな敵ユニット1体を前列のランダムな空きマスに移動させる,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_e462792f,わたぼう,なし,ユニット,2,2,2,ターンを終了したプレイヤーはカードを1枚引く,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_08f55531,わらいぶくろ,なし,ユニット,2,1,2,召喚時：カードを1枚引く,https://gameconductor.com/dqrivals/wp-content/uploads/card_img_20.jpg,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_911a6db3,アロードッグ,なし,ユニット,2,3,1,召喚時：このカード以外の自分の手札が6枚以上ある場合敵1体に2ダメージ,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_21ed9677,イエローシックル,なし,ユニット,2,1,4,正面にいるユニットと戦闘をする場合このターン中攻撃力+2,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_47d9aa29,イノブタマン,なし,ユニット,2,2,2,召喚時：このターン中味方ユニット1体に攻撃力+3と「敵リーダーを攻撃できない」を付与する,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_c0de3c42,インプ,なし,ユニット,2,2,3,召喚時：GET(1)。BET：デッキの一番上が偶数コストなら敵リーダーに2ダメージ。このユニットへのBETは1ターン1回,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_d05b74e8,エビルアップル,なし,ユニット,2,2,1,味方のヒーロースキルが発動したターン中手札にあるこのユニットのコスト-2,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_fd3ed56e,エビルポット,なし,ユニット,2,1,2,熟練度(0)、おうえん、死亡時:自分のデッキの上7枚から熟練度を持つカードを1枚引く。残りをデッキの下に戻す。(2)攻撃力+1,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_72095d77,オコボルト,なし,ユニット,2,3,2,におうだち、召喚時：敵リーダーがパワフルバッジを持つ場合+2/+2,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_721fe799,オベルジーヌ,なし,ユニット,2,2,2,味方ユニットのHPが回復する度+1/+1,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_671af643,オーク,なし,ユニット,2,2,3,貫通,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_8ae971ee,カンダタこぶん,なし,ユニット,2,3,2,召喚時：GET(1)。BET：このターン中、次に使用するテンションカードのコストが0になる。,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_f9b880a8,キメラ,なし,ユニット,2,3,2,召喚時：ユニット1体の位置を前後に入れ替える,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_84df096e,キラーG,なし,ユニット,2,2,2,貫通、ステルス、死亡時：味方建物があるならカードを1枚引く,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_067c8577,キラークラブ,なし,ユニット,2,2,3,召喚時:味方リーダーが装備中の武器に「この武器で攻撃した時の反撃ダメージ-2」を付与する,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_1c4a519c,キラーグース,なし,ユニット,2,3,3,おうえん、召喚時：相手は50%の確率でカードを1枚引く,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_78ce20c1,ギズモ,なし,ユニット,2,2,2,召喚時：GET(1) BET:正面にいる全ての敵ユニットに1ダメージ,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_4e7aecfd,クックルー,なし,ユニット,2,3,2,死亡時：道具カード1枚を手札に加える,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_2124c67b,グリズリー,なし,ユニット,2,3,2,召喚時:味方リーダーのテンションの数以下の攻撃力を持つ前列の味方ユニット1体を相手の手札に戻す。,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_1791b3f8,グリーンシザー,なし,ユニット,2,1,4,正面にいるユニットと戦闘をする場合このターン攻撃力+3、味方冒険者が場に出た後そのユニットの前後に移動する,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_46595921,ケダモン,なし,ユニット,2,1,3,速攻、召喚時:このターン中味方リーダーが攻撃力+1を得る,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_3e5ba706,ケンタラウス,なし,ユニット,2,2,3,召喚時：味方ヒーローがいる場合このターン中味方リーダーは攻撃力+1を得る,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_2d9b1d3d,ゴールドタヌ,なし,ユニット,2,2,2,召喚時:宝の地図1枚を手札に加える,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_f1cd2f74,サイおとこ,なし,ユニット,2,1,4,におうだち,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_26dcc88b,サタンパピー,なし,ユニット,2,2,1,召喚時:このターン中ユニットが死亡しているなら敵ユニット1体を-2/-2,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
