pool,name,cost,attack,hp,class,tribe,status,name_in_app_js,tracked_in_implemented_reports,text,official_url
dragon_unit_random_pool,グレイナル,7,6,6,僧侶,ドラゴン,REVIEW_NAME_MENTIONED_ONLY,yes,no,召喚時：竜戦士の装具を手札に加える。ドラゴン系の味方ユニットが攻撃して敵ユニットを倒す度味方リーダーのテンション+1,https://gameconductor.com/dqrivals/c/d/634
dragon_unit_random_pool,ダースドラゴン,7,7,7,占い師,ドラゴン,OK_EFFECT_NONE,yes,no,効果なし,https://gameconductor.com/dqrivals/c/d/772
dragon_unit_random_pool,テラノライナー,7,5,2,共通,ドラゴン,REVIEW_NAME_MENTIONED_ONLY,yes,no,速攻,https://gameconductor.com/dqrivals/c/d/17
dragon_unit_random_pool,ドラゴンゾンビ,7,6,6,共通,ドラゴン,REVIEW_NAME_MENTIONED_ONLY,yes,no,死亡時：正面にいる全ての敵ユニットに3ダメージ,https://gameconductor.com/dqrivals/c/d/140
dragon_unit_random_pool,ドラゴンバゲージ,7,5,7,僧侶,ドラゴン,REVIEW_NAME_MENTIONED_ONLY,yes,no,におうだち、自分のターン終了時味方リーダーのテンション+1,https://gameconductor.com/dqrivals/c/d/620
dragon_unit_random_pool,ブラックドラゴン,7,6,6,共通,ドラゴン,REVIEW_NAME_MENTIONED_ONLY,yes,no,召喚時:ランダムな敵ユニット1体に1ダメージ。このカードを除く自分の場と手札にいるドラゴン系の数の3倍分与えるダメージが増える。,https://gameconductor.com/dqrivals/c/d/580
dragon_unit_random_pool,ワイバーンドッグ,7,7,7,盗賊,ドラゴン,OK_TRACKED_IMPLEMENTED,yes,yes,召喚時：ダメージを受けている全ての敵ユニットに3ダメージ、れんけい：さらにダメージを受けていない全てのユニットに1ダメージ,https://gameconductor.com/dqrivals/c/d/1324
dragon_unit_random_pool,しんりゅう,8,8,8,占い師,ドラゴン,REVIEW_NAME_MENTIONED_ONLY,yes,no,召喚時:願い事を１つかなえてくれる。 味方リーダーが超必中モードの場合全ての願い事をかなえてくれる。,https://gameconductor.com/dqrivals/c/d/590
dragon_unit_random_pool,アンドレアル,8,5,5,僧侶,ドラゴン,REVIEW_NAME_MENTIONED_ONLY,yes,no,スキルリンク：5/5のグリーンドラゴンを1体出す。 スキルブースト：コスト-1,https://gameconductor.com/dqrivals/c/d/749
dragon_unit_random_pool,ギガデーモン,8,7,6,武闘家,ドラゴン,REVIEW_NAME_MENTIONED_ONLY,yes,no,こうげきできない、BET：速攻と「このターン中攻撃可能になる」を得る。自分のターン終了時GET(1),https://gameconductor.com/dqrivals/c/d/1123
dragon_unit_random_pool,グレイトドラゴン,8,6,6,共通,ドラゴン,REVIEW_NAME_MENTIONED_ONLY,yes,no,召喚時：このユニットを除く自分の場と手札にいるドラゴン系の数だけ+1/+1,https://gameconductor.com/dqrivals/c/d/142
dragon_unit_random_pool,レジェンドウルフ,9,9,9,共通,ドラゴン,OK_EFFECT_NONE,yes,no,効果なし,https://gameconductor.com/dqrivals/c/d/643
dragon_unit_random_pool,竜王,9,7,7,共通,ドラゴン,REVIEW_NAME_MENTIONED_ONLY,yes,no,超貫通,https://gameconductor.com/dqrivals/c/d/727
dragon_unit_random_pool,キングリザード,10,7,7,共通,ドラゴン,REVIEW_NAME_MENTIONED_ONLY,yes,no,このカードを除く自分の場と手札にいるドラゴン系の数だけコストが下がる。,https://gameconductor.com/dqrivals/c/d/144
dragon_unit_random_pool,邪竜軍王ガリンガ,12,8,6,魔剣士,ドラゴン,NEEDS_EFFECT_REVIEW,no,no,このユニットの攻撃で敵ユニットが死亡する度HPを超えた分だけ敵リーダーにダメージ。対戦中に死亡した味方ユニットの数分コスト-1,https://gameconductor.com/dqrivals/c/d/1308
