id,name,cost,cardType,classes,tribes,deckBuildable,text,triggers,appNameOccurrences,genericCoverage,complexScore,risk,officialUrl
card_8e319e73,さまようよろい,5,ユニット,共通,なし,True,召喚時：前列に召喚した場合ホイミスライムを後ろに出す,召喚時,3,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/126
card_761099e5,バロンナイト,6,ユニット,共通,なし,True,同じ縦1列にいる他のユニットを+1/+1,,1,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/127
card_4354b98d,ブラックチャック,6,ユニット,共通,なし,True,味方リーダーのテンション分必要なコストが下がる,コスト,2,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/128
card_071c8ce4,ヘルゴースト,6,ユニット,共通,ゾンビ,True,後列から攻撃する場合敵ユニットから反撃を受けない,,1,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/129
card_e85d03e0,エビルホーク,6,ユニット,共通,なし,True,ねらい撃ち、召喚時：カードを1枚引く,召喚時|カードを1枚引く,1,keyword,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/130
card_8878b609,バーサーカー,6,ユニット,共通,なし,True,前列の中央にいる場合攻撃力+7,,2,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/131
card_fab92693,ばくだん岩,3,ユニット,共通,なし,True,死亡時：前列にいる全てのユニットに2ダメージ,死亡時|ダメージ,2,,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/132
card_5be2f7e5,ワイトキング,4,ユニット,共通,ゾンビ,True,後列にいる場合前列にいるゾンビ系の味方ユニット全てを+1/+1,後列にいる場合,2,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/133
card_46e8c68f,キングスライム,4,ユニット,共通,スライム,True,テンションリンク：1/1のスライムを出す,テンションリンク,2,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/134
card_7be4965e,メタルキング,5,ユニット,共通,スライム,True,速攻、メタルボディ、テンションリンク：自分の手札に戻る,テンションリンク,10,keyword,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/135
card_cd99fcfb,ギガンテス,5,ユニット,共通,なし,True,攻撃時：このターン中攻撃力+3,攻撃時,1,,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/136
card_adb8f2c2,ランプのまじん,6,ユニット,共通,なし,True,召喚時：全ての敵ユニットの位置を前後入れ替える,召喚時,2,,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/137
card_f15d10ad,じごくのつかい,6,ユニット,共通,なし,True,自分のターン終了時ランダムな敵1体に3ダメージ,自分のターン終了時|ダメージ|ランダム,1,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/138
card_0957dc83,アンクルホーン,7,ユニット,共通,なし,True,テンションリンク：攻撃力が2倍になる,テンションリンク,1,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/139
card_6dc91dab,ドラゴンゾンビ,7,ユニット,共通,ドラゴン,True,死亡時：正面にいる全ての敵ユニットに3ダメージ,死亡時|ダメージ,4,,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/140
card_888c9f47,トロルキング,7,ユニット,共通,なし,True,すべてのユニットは受けるダメージが2倍になる。,ダメージ,2,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/141
card_fede32d5,グレイトドラゴン,8,ユニット,共通,ドラゴン,True,召喚時：このユニットを除く自分の場と手札にいるドラゴン系の数だけ+1/+1,召喚時,4,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/142
card_d9eaae6c,バラモスゾンビ,9,ユニット,共通,ゾンビ,True,対戦中に死亡したゾンビ系の味方ユニットの数だけ攻撃力が上がる。,,4,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/143
card_7e4b289c,キングリザード,10,ユニット,共通,ドラゴン,True,このカードを除く自分の場と手札にいるドラゴン系の数だけコストが下がる。,コスト,3,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/144
card_e462792f,わたぼう,2,ユニット,共通,なし,True,ターンを終了したプレイヤーはカードを1枚引く,カードを1枚引く,3,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/145
card_ba8c67df,ドラゴン,3,ユニット,共通,ドラゴン,True,死亡時：相手の手札に王女の愛を加える,死亡時,165,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/146
card_21f64a28,ヒューザ,4,ユニット,共通,冒険者,True,自分のターン終了時他の味方ユニットが1体もいない場合ランダムな敵1体に自分の攻撃力と同じダメージを与える。,自分のターン終了時|ダメージ|ランダム,3,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/147
card_6633e37a,ゴールデンスライム,4,ユニット,共通,スライム,True,メタルボディ、このターンの開始時このユニットを除く全てのユニットを死亡させる。 この効果は一度しか発動しない。,,1,,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/148
card_0e6ffe6c,カミュ,4,ユニット,共通,冒険者,True,召喚時：敵リーダーが装備中の武器を奪い自分の手札に加える。,召喚時|手札に加える,3,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/149
card_80caa95f,アンルシア,5,ユニット,共通,冒険者,True,召喚時：攻撃力5以上の敵ユニット1体を攻撃力0にする,召喚時,10,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/150
card_ee31da4a,ラヴィエル,5,ユニット,共通,冒険者,True,死亡時：対戦中に死亡したラヴィエル以外の味方の冒険者を1枚手札に加える,死亡時|手札に加える,5,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/151
card_4fffad50,ガボ,6,ユニット,共通,冒険者,True,召喚時：速攻3/1のオオカミを出す,召喚時,2,keyword,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/152
card_36833618,ドラゴンガイア,6,ユニット,共通,ドラゴン,True,召喚時：次の相手のターン終了時まで全ての味方は相手の特技ダメージを受けない,召喚時|相手のターン終了時|ダメージ,10,,4,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/153
card_9a345999,エスターク,6,ユニット,共通,魔王,True,このユニットのHPが減っていない場合攻撃できない そのかわりに自分のターン終了時このユニットを除く全てのリーダーとユニットに1ダメージ,自分のターン終了時|ダメージ,3,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/154
card_aa5be628,やまたのおろち,6,ユニット,共通,ドラゴン,True,召喚時：味方ユニット1体を死亡させる そのユニットのコスト分攻撃力とHPが上がる,召喚時|コスト,6,,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/155
card_1876b15e,ハーゴン,6,ユニット,共通,魔王,True,召喚時：冒険者ユニット1体を1/1の犬に変える,召喚時,3,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/156
card_595112e0,マルティナ,6,ユニット,共通,冒険者,True,召喚時：合計7ダメージを縦1列のランダムなマスに割り振る,召喚時|ダメージ|ランダム,11,,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/157
card_e3f0dbe1,バルザック,7,ユニット,共通,なし,True,貫通：このユニットの攻撃で敵ユニットを倒す度+2/+2,,0,basic_keyword_generic,0,LOW_NO_EFFECT_OR_BASIC,https://gameconductor.com/dqrivals/c/d/158
card_74b5ecf8,りゅうおう,7,ユニット,共通,魔王,True,死亡時：正体をあらわす,死亡時,8,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/159
card_494e86cf,バラモス,8,ユニット,共通,魔王,True,特技ダメージ+3、死亡時：次に召喚するユニットのコスト-4,死亡時|ダメージ|コスト,10,,3,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/160
card_da6452c0,グラコス,9,ユニット,共通,魔王,True,召喚時:仲間を3体出す,召喚時,1,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/161
card_22190279,シドー,9,ユニット,共通,魔王,True,召喚時：このユニットを除く全てのユニットに4ダメージ,召喚時|ダメージ,24,,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/162
card_c30bd47a,ゾーマ,9,ユニット,共通,魔王,True,召喚時：闇の衣を得る 相手デッキの一番上に光の玉が置かれる,召喚時,10,,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/163
card_a79887e5,フローラ,5,ユニット,共通,冒険者,True,スキルリンク：ロドマンからの贈り物を自分の手札に加える,スキルリンク|手札に加える,2,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/375
card_0ef7493c,デボラ,5,ユニット,共通,冒険者,True,スキルリンク：自分の手札は全てレアリティが１つ上の別のカードに変わる,スキルリンク,11,,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/376
card_60c1c0de,ビアンカ,5,ユニット,共通,冒険者,True,スキルリンク：敵リーダーに3ダメージ,スキルリンク|ダメージ,3,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/377
card_a1a044fe,ドラムゴート,3,ユニット,共通,なし,True,テンションカードを1ターンに2回まで使える,,1,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/378
card_a4f70e0a,サボテンボール,2,ユニット,共通,なし,True,テンションリンク：お互いのリーダーに1ダメージ,テンションリンク|ダメージ,2,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/379
card_543a5394,はえおとこ,2,ユニット,共通,なし,True,死亡時：相手リーダーのテンション+1,死亡時,1,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/380
card_01055fc8,キラーピッケル,4,ユニット,共通,なし,True,召喚時：このターン中味方リーダーのテンションと同じだけユニット1体の攻撃力を上げる。,召喚時,1,,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/381
card_c123b2d5,ゆうれいせんちょう,6,ユニット,共通,ゾンビ,True,死亡時：味方リーダーのテンションを全て消費する。 消費した数と同じだけ2/2のシードッグを出す。,死亡時,1,,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/382
card_76df765d,くみひもこぞう,1,ユニット,共通,なし,True,スキルブースト：攻撃力+1,,1,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/388
card_c55ba7bd,バル&ベル,4,ユニット,共通,なし,True,自分のターン開始時ボル&ブルが自分の場にいる場合合体してバブルボブルになる。,自分のターン開始時,1,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/400
card_140f5c76,ボル&ブル,3,ユニット,共通,なし,True,2回攻撃,,1,basic_keyword_generic,0,LOW_NO_EFFECT_OR_BASIC,https://gameconductor.com/dqrivals/c/d/401
card_8b06f040,メガトンケイル,12,ユニット,共通,なし,True,スキルブースト：コスト-2,コスト,0,,1,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/403
card_d0ce7a52,シルビア,4,ユニット,共通,冒険者,True,召喚時:お互いのリーダーのテンション+3,召喚時,3,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/413
card_6a6f2191,メーダロード,4,ユニット,共通,なし,True,相手が特技を使う度その効果が発動する前に味方リーダーのHPを3回復,特技を使う|回復,1,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/418
card_30055c41,モコフル,2,ユニット,共通,なし,True,召喚時:味方ユニット1体を封印する,召喚時|封印,4,,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/419
card_58028997,キングミミック,6,ユニット,共通,なし,True,死亡時：相手はランダムなレジェンドレアカードを手札に1枚加える,死亡時|ランダム,1,,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/420
card_d8ea0146,うみぼうず,4,ユニット,共通,なし,True,ステルス、スキルブースト:攻撃力+1,,2,keyword,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/423
card_16bf66fb,むつでエビ,2,ユニット,共通,なし,True,召喚時:相手の手札が3枚以下の場合HP+1とにおうだちを得る,召喚時,5,keyword,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/424
card_3b082637,モコッキー,1,ユニット,共通,なし,True,自分のターン終了時このユニットのHPを1回復,自分のターン終了時|回復,2,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/425
card_fc69214d,ガーゴイル,4,ユニット,共通,なし,True,ねらい撃ち、おうえん,,4,basic_keyword_generic,0,LOW_NO_EFFECT_OR_BASIC,https://gameconductor.com/dqrivals/c/d/428
card_cda1124f,デンデン竜,6,ユニット,共通,ドラゴン,True,におうだち、おうえん,,1,basic_keyword_generic,0,LOW_NO_EFFECT_OR_BASIC,https://gameconductor.com/dqrivals/c/d/429
card_f6858889,ベビーパンサー,2,ユニット,共通,なし,True,おうえん,,1,basic_keyword_generic,0,LOW_NO_EFFECT_OR_BASIC,https://gameconductor.com/dqrivals/c/d/432
card_97d236ef,ネルゲル,8,ユニット,共通,魔王,True,２回攻撃、自分のターン終了時このユニットが後列中央にいるならネルゲルの配下を1体出す,自分のターン終了時|このユニットが,0,basic_keyword_generic,0,LOW_NO_EFFECT_OR_BASIC,https://gameconductor.com/dqrivals/c/d/433
card_d479c4dc,ふくぶくろ,3,ユニット,共通,なし,True,召喚時：両プレイヤーはカードを２枚引く,召喚時,1,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/440
card_10f8ea07,スウィートバッグ,3,ユニット,共通,なし,True,テンションリンク：前にいる味方ユニットに貫通、ねらい撃ち、2回攻撃のいずれか1つを付与する。,テンションリンク,4,keyword,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/449
card_9b025ab4,ナイトウォーカー,3,ユニット,共通,なし,True,自分のターン終了時相手の手札が3枚以下の場合攻撃力+1とステルスを得る,自分のターン終了時,1,basic_keyword_generic,0,LOW_NO_EFFECT_OR_BASIC,https://gameconductor.com/dqrivals/c/d/452
card_099f2e9c,くもの大王,5,ユニット,共通,なし,True,召喚時：次のターン相手プレイヤーはテンションスキルを使用できない,召喚時,1,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/453
card_4e29b0ba,アルミラージ,4,ユニット,共通,なし,True,速攻,,0,basic_keyword_generic,0,LOW_NO_EFFECT_OR_BASIC,https://gameconductor.com/dqrivals/c/d/454
card_4114f12b,ニードルマン,1,ユニット,共通,なし,True,攻撃時：相手はカードを1枚引く,攻撃時|カードを1枚引く,2,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/473
card_a515a629,ビーンファイター,1,ユニット,共通,なし,True,死亡時:相手リーダーのテンション-1,死亡時,4,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/474
card_7cf29b7b,おおさそり,1,ユニット,共通,なし,True,召喚時:地形マスに召喚された場合+1/+2,召喚時,2,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/486
card_c21c039d,アントベア,1,ユニット,共通,なし,True,召喚時:味方リーダーのテンションを1消費する。 消費した後+1/+1を得る。,召喚時,2,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/487
card_aac4c8d0,デザートランナー,3,ユニット,共通,なし,True,召喚時:地形マスに召喚された場合速攻を得る。,召喚時,2,keyword,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/488
card_02f68fb2,かえんムカデ,4,ユニット,共通,なし,True,召喚時:地形マスに召喚された場合他の全てのユニットに2ダメージ,召喚時|ダメージ,1,,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/489
card_e718ff50,若葉の精霊,4,ユニット,共通,なし,True,召喚時:地形マスに召喚された場合カードを1枚引く,召喚時|カードを1枚引く,1,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/490
card_5e20f19b,サンディ,1,ユニット,共通,冒険者,True,ステルス、死亡時&手札から捨てた時に次の自分のターン開始時サンディが手札にない場合手札にサンディを加える。,死亡時|手札から捨てた時|自分のターン開始時,19,keyword,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/494
card_10a989d5,ジャミラス,7,ユニット,共通,魔王,True,召喚時:指定のマスの地形をしあわせの国に変える。 この効果で地形の上書きはできない。,召喚時,1,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/502
card_c2b05edb,ヌボーン,1,ユニット,共通,なし,True,このユニットは攻撃できない,,1,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/507
